key_id,council,adress,full_adress,name,description,preservation_date,remark,lat_raw,lon_raw,lat_tidy,lon_tidy,lat_tidy_num,lon_tidy_num
102,Bornholm Kommune ,Strandpromenaden 24,Bornholm Kommune Strandpromenaden 24, Den gamle Rådstue ved Sandvig Havn, Kampestensbygningen (1700-tallet),1950,,552890072,147811880,55.2890072,14.781188,55.2890072,14.781188
103,Bornholm Kommune ,Strandvejen 10,Bornholm Kommune Strandvejen 10, Slusegårds Vandmølle og Ørredhus," Vandmøllen (ca 1800), Ørredhuset (ca 1850), mølledammen med stigbord til vandmølle og ørredhus, til- og fraløb med stensatte bredder ved vandmølle og ørredhus indtil sammenløb med friløbet, omløb med stendæmning og friløb med stemmeværk indtil sammenløb med Øle Å, nyere omløb med ørredtrappe, Kildehuset (ca 1850, genopført i 1960erne), Klækkeriet (1960erne til erstatning af den oprindelige bygning fra ca 1850), markstensbrolægning ogstensætninger ved møllen og ørredhuset samt stenheller ved overgangene",1960, Udvidet 2016,551604280,148668836,55.1604280,14.8668836,55.160428,14.8668836
104,Bornholm Kommune ,Søborgstræde 11,Bornholm Kommune Søborgstræde 11, Rønne Præstegård," Den trelængede gård (1830-31 af Henning Pedersen), udhusetsamt de to kampestensmure og bindingsværksmuren",1969,*,551006730,146978420,55.1006730,14.697842,55.100673,14.697842
105,Bornholm Kommune ,Søndergade 12,Bornholm Kommune Søndergade 12," Hovedvagten, Rønne", Hovedbygning med sidefløj samt bindingsværksmuren modBagergade (1743-44),1919,,551604280,148668836,55.1604280,14.8668836,55.160428,14.8668836
106,Bornholm Kommune ,Søndergade 14 og Bagergade 12,Bornholm Kommune Søndergade 14 og Bagergade 12," Købmand Rønnes Gård, Rønne"," ""Købmand Rønnes Gård"", beståendeaf forhuset med side- og baghuset (1813), den brolagte gårdsplads med morbærtræet bag Søndergade 14 samt havemuren mod Bagergade",1924, Udv. 2003*,550991225,147005939,55.0991225,14.7005939,55.0991225,14.7005939
107,Bornholm Kommune ,Søndre Bæk 18,Bornholm Kommune Søndre Bæk 18," Peter Nielsens Røgeri, Hasle"," Røgerilængen med de fire skorstene (1897 og 1922),bræddeudbygningen mod vest samt den fritliggende bræddebygning vest herfor",1986,,551800116,147034493,55.1800116,14.7034493,55.1800116,14.7034493
108,Bornholm Kommune ,Søndre Landevej 55,Bornholm Kommune Søndre Landevej 55, Saksebro Mølle, Vindmøllen (1874) og den trelængede møllegård (1800-tallet),1960,,550338361,149229218,55.0338361,14.9229218,55.0338361,14.9229218
109,Bornholm Kommune ,Teaterstræde 2,Bornholm Kommune Teaterstræde 2, Rønne Teater, Hovedbygningen på hjørnet af Østergade og Teaterstræde (1783) samtlængen til Teaterstræde (1823),1938,*,550997664,146990228,55.0997664,14.6990228,55.0997664,14.6990228
110,Bornholm Kommune ,Toldbodgade 1,Bornholm Kommune Toldbodgade 1," Toldbodgade 1, Rønne", Magasinbygningen (ca 1684),1969,,551853052,147048901,55.1853052,14.7048901,55.1853052,14.7048901
111,Bornholm Kommune ,"Toldbodgade 2, tidl Munch Petersensvej 7","Bornholm Kommune Toldbodgade 2, tidl Munch Petersensvej 7"," Toldbodgade 2, Rønne", Forhuset (før 1761) med tilbygning(mellem 1774 og 1781) samt havemuren mod Toldbodgade,1984, Udvidet 2003*,551007908,146925106,55.1007908,14.6925106,55.1007908,14.6925106
112,Bornholm Kommune ,Vagtbodgade 2,Bornholm Kommune Vagtbodgade 2," Vagtbodgade 2, Svaneke", Magasinbygningen (1841),1973,*,551391547,151440536,55.1391547,15.1440536,55.1391547,15.1440536
113,Bornholm Kommune ,Vandmøllevej 8,Bornholm Kommune Vandmøllevej 8, Vang Vandmølle, Vandmøllen (ca 1800),1959,,552470908,147361479,55.2470908,14.7361479,55.2470908,14.7361479
114,Bornholm Kommune ,Vestergade 1,Bornholm Kommune Vestergade 1," Vestergade 1, Svaneke"," Forhuset (1854-55), længe i vest (1862), tværlænge til vestlængen(1888) samt længe mod kirkegården (1837 og senere)",1982,,551604280,148668836,55.1604280,14.8668836,55.160428,14.8668836
115,Bornholm Kommune ,Vigebakke 1 A,Bornholm Kommune Vigebakke 1 A," Vigebakke 1, Svaneke"," Gadehuset (sidehus til Storegade 28) samt den del af stald- og ladebygningen, der har gavl mod Storegade (sidehuset opført før 1761, med senere ændringer, stald- ogladebygningen 1866)",1987,,551372950,151391480,55.1372950,15.139148,55.137295,15.139148
116,Bornholm Kommune ,Ølenevej 8,Bornholm Kommune Ølenevej 8, Øster Ellebygård," Stuehuset (ca 1794), de tre udlænger (østlængen ca 1856, sydlængenmidten af 1800-tallet med tværlænge ca 1915 og vestlængen 1868) samt den brolagte gårdsplads med brønd og stander til brøndvippen",2000,,551284638,150170775,55.1284638,15.0170775,55.1284638,15.0170775
117,Bornholm Kommune ,Østergade 2,Bornholm Kommune Østergade 2," Karnaphuset, Rønne", Forhuset (ca 1750),1974,,551604280,148668836,55.1604280,14.8668836,55.160428,14.8668836
118,Brøndby Kommune,Kirkebjerg Allé 186,Brøndby KommuneKirkebjerg Allé 186, Kirkebjerg Allé 186," Det otte fag lange bindingsværkshus samt luden på nordsiden(fire østlige fag ca 1819, resten ca 1850)",1988,*,556459875,124092600,55.6459875,12.40926,55.6459875,12.40926
119,Brøndby Kommune,Nykær 26,Brøndby KommuneNykær 26, Vestbad (vestlige del), Den vestlige del af parken til friluftsanlægget Vestbad (1957-58 af Arkitektkontoret i Rødovre Kommune ved stadsarkitekt Børge T. Lorentzen og landskabsarkitekt CthSørensen),2017,,556690850,124459370,55.6690850,12.445937,55.669085,12.445937
120,Brønderslev Kommune,Dorfgade 6,Brønderslev KommuneDorfgade 6, Dorf Vindmølle, Vindmøllen (1887),1999,,572229425,102816316,57.2229425,10.2816316,57.2229425,10.2816316
121,Brønderslev Kommune,Hammelmosevej 19-21,Brønderslev KommuneHammelmosevej 19-21, Gammel Hammelmose, Hovedbygningens østre hus,1918,,572796307,98112423,57.2796307,9.8112423,57.2796307,9.8112423
122,Brønderslev Kommune,Lærkevej 21,Brønderslev KommuneLærkevej 21, Hjermitslevgård," Borggårdens vestre stenhus (ca 1575-1600), den søndrebindingsværkslænge (ca 1650-1700) og den østre hovedbygning (1883)",1918, Udvidet 1989*,571815572,102326639,57.1815572,10.2326639,57.1815572,10.2326639
123,Brønderslev Kommune,"Slotsgade 2, 4, 4a og 6","Brønderslev KommuneSlotsgade 2, 4, 4a og 6", Dronninglund Hovedgård," Dronninglund Hovedgård, bestående af det trefløjedeanlæg nordvest for Dronninglund Slot",1918, Udvidet 1950,571815572,102326639,57.1815572,10.2326639,57.1815572,10.2326639
124,Brønderslev Kommune,Slotsgade 8,Brønderslev KommuneSlotsgade 8, Dronninglund Slot, Den trefløjede hovedbygning med pavillonerne mod vest og gitteret modvejen,1918, Udvidet 1950*,571579633,102810166,57.1579633,10.2810166,57.1579633,10.2810166
125,Brønderslev Kommune,Storskovvej 39,Brønderslev KommuneStorskovvej 39, Dorf Vandmølle og Dorf Møllegård," Vandmøllen (1800-tallet) og møllegården beståendeaf stuehuset (1925), kostalden, heste- og svinestalden, laden (1914-25) og motorhuset samt den pigstensbelagte gårdsplads",1999,,572212720,102841829,57.2212720,10.2841829,57.221272,10.2841829
126,Brønderslev Kommune,Voergård 6,Brønderslev KommuneVoergård 6, Voergård," Hovedbygningens nord- og østfløj (nordfløjens østparti ca 1520, nordfløjensvestparti mellem 1578 og 1585 samt senere, østfløjen med hjørnetårne 1586-91) med omgivende grave",1918,*,572425707,103354675,57.2425707,10.3354675,57.2425707,10.3354675
127,Dragør Kommune,Bachersmindevej 1,Dragør KommuneBachersmindevej 1, Krudthuset på Bachersmindevej, Krudthuset (1779-83 af Wilhelm von Huth og ErnstPeymann) som del af Københavns gamle befæstningsanlæg,1984,,555833125,126365285,55.5833125,12.6365285,55.5833125,12.6365285
128,Dragør Kommune,Badstuevælen 12,Dragør KommuneBadstuevælen 12, Badstuevælen 12, Forhus og udhus (ca 1820),1964,,555936978,126726076,55.5936978,12.6726076,55.5936978,12.6726076
129,Dragør Kommune,Badstuevælen 8,Dragør KommuneBadstuevælen 8, Hovedhuset (1785 af Johan Blichmann),,1964,*,555938476,126723351,55.5938476,12.6723351,55.5938476,12.6723351
130,Dragør Kommune,Bjergerlav 11,Dragør KommuneBjergerlav 11, Forhuset (1700-tallet),,1950,*,555929302,126716300,55.5929302,12.67163,55.5929302,12.67163
131,Dragør Kommune,Bjergerlav 3,Dragør KommuneBjergerlav 3, Bjergerlav 3," Forhus med sidefløj (1700-tallet, ombygget 1852)",1950,,555929417,126709953,55.5929417,12.6709953,55.5929417,12.6709953
132,Dragør Kommune,Bjergerlav 7,Dragør KommuneBjergerlav 7, Bjergerlav 7," Forhuset (1700-tallet, senere ombygget)",1950,,555929355,126713699,55.5929355,12.6713699,55.5929355,12.6713699
133,Dragør Kommune,Bjergerlav 9,Dragør KommuneBjergerlav 9, Bjergerlav 9," Forhuset (før 1833, senere ombygget)",1950,,555929378,126714531,55.5929378,12.6714531,55.5929378,12.6714531
134,Dragør Kommune,Blegerstræde 1 A,Dragør KommuneBlegerstræde 1 A, Blegerstræde 1 A," Forhus mod Chr Mølstedsgade (1700-tallet, senereombygget)",1950,,555920150,126714230,55.5920150,12.671423,55.592015,12.671423
135,Dragør Kommune,Bymandsgade 12,Dragør KommuneBymandsgade 12, Blegerhuset, Blegerhuset (slutn af 1800-tallet),1987,* ,555917423,126716152,55.5917423,12.6716152,55.5917423,12.6716152
136,Dragør Kommune,Byskriverstræde 5,Dragør KommuneByskriverstræde 5, Hovedhuset (1784 og senere),,1964,*,555914046,126734713,55.5914046,12.6734713,55.5914046,12.6734713
137,Dragør Kommune,Christian Mølstedsgade 12,Dragør KommuneChristian Mølstedsgade 12, Hovedhuset (1793),,1950,,555904872,126374198,55.5904872,12.6374198,55.5904872,12.6374198
138,Dragør Kommune,Christian Mølstedsgade 5,Dragør KommuneChristian Mølstedsgade 5, Christian Mølstedsgade 5, Hovedhuset (1851),1945,,555904872,126374198,55.5904872,12.6374198,55.5904872,12.6374198
139,Dragør Kommune,Christian Mølstedsgade 7,Dragør KommuneChristian Mølstedsgade 7, Christian Mølstedsgade 7, Hovedhuset (1867),1950,,555904872,126374198,55.5904872,12.6374198,55.5904872,12.6374198
140,Dragør Kommune,,Dragør Kommune,E.C. Hammersvej 5, Hovedhus (1836),1950,,555904872,126374198,55.5904872,12.6374198,55.5904872,12.6374198
141,Dragør Kommune,Fogdens Plads 13 A-B,Dragør KommuneFogdens Plads 13 A-B, Fogdens Plads 13 A-B," Hovedhuset og de to fritliggende udhuse (1700-tallet, ca1830)",1945,,555914347,126727636,55.5914347,12.6727636,55.5914347,12.6727636
142,Dragør Kommune,Fogdens Plads 2 A-B,Dragør KommuneFogdens Plads 2 A-B, Fogdens Plads 2 A-B, Hovedhuset og sidehus (ca 1780 af Johan Blichmann),1945,,555918659,126733432,55.5918659,12.6733432,55.5918659,12.6733432
143,Dragør Kommune,Gamle Havn 11,Dragør KommuneGamle Havn 11, Lodsbygningen i Dragør," Lodsbygningen (1820'rne, forlænget 1879) med udkigstårn vedøstgavlen (1912)",1987,,555934328,126754511,55.5934328,12.6754511,55.5934328,12.6754511
144,Dragør Kommune,Gamle Havn 14,Dragør KommuneGamle Havn 14, Havnepakhuset i Dragør, Havnepakhuset (1845),1964,,555933332,126751403,55.5933332,12.6751403,55.5933332,12.6751403
145,Dragør Kommune,Gl. Havn 13,Dragør KommuneGl. Havn 13, Søndre Smedie, Smedjen,1945,,555934347,126752222,55.5934347,12.6752222,55.5934347,12.6752222
146,Dragør Kommune,Hollandsfed 1,Dragør KommuneHollandsfed 1, Hollandsfed 1, Hovedhuset og sidebygningen (1855 og 1869),1945,,555930140,126734690,55.5930140,12.673469,55.593014,12.673469
147,Dragør Kommune,Hovedgaden 12,Dragør KommuneHovedgaden 12, Museumsgården," Det firefløjede bygningskompleks (slutn af 1700-tallet), den brolagtegårdsplads samt haven med køkkenhave",1981,*,556001385,126356952,55.6001385,12.6356952,55.6001385,12.6356952
148,Dragør Kommune,Hovedgaden 2-4,Dragør KommuneHovedgaden 2-4, Nordgården," Det firefløjede bygningskompleks (ca 1850), den brolagte gårdsplads samthaven med køkkenhaven",1981,*,555904872,126374198,55.5904872,12.6374198,55.5904872,12.6374198
149,Dragør Kommune,Jens Eyberts Plads 1,Dragør KommuneJens Eyberts Plads 1, Jens Eyberts Plads 1," Hovedhuset og sidebygningen samt den fritliggendeudhusbygning (1700-tallet, 1890'erne)",1945,,555927100,126719160,55.5927100,12.671916,55.59271,12.671916
150,Dragør Kommune,Jens Eyberts Plads 2,Dragør KommuneJens Eyberts Plads 2, Jens Eyberts Plads 2, Hovedhuset (ca 1868) og sidehus,1950,,555927064,126720690,55.5927064,12.672069,55.5927064,12.672069
151,Dragør Kommune, Jens Eyberts Plads 6,Dragør Kommune Jens Eyberts Plads 6, Jens Eyberts Plads 6, Den nordre bygning (før 1793),1950,*,555925040,126722288,55.5925040,12.6722288,55.592504,12.6722288
152,Dragør Kommune,Kirkevej 129,Dragør KommuneKirkevej 129, Aldershvile,"Beboelseslænge (1811, første bondegård"" ved Dragør)",1954,*,555950468,126597323,55.5950468,12.6597323,55.5950468,12.6597323
153,Dragør Kommune,Kongevejen 23 A og Magstræde 3,Dragør KommuneKongevejen 23 A og Magstræde 3, Dragør tidligere Kro," Hovedhusene og sidebygningerne (1793, 1805af Johan Blichmann, 1830, 1841-42)",1945,*,555904872,126374198,55.5904872,12.6374198,55.5904872,12.6374198
154,Dragør Kommune,Krudttårnsvej 31,Dragør KommuneKrudttårnsvej 31, Krudttårnsvej 31, Krudthus (ca 1780 af Wilhelm von Huth og Ernst Peymann),1984,,555842692,126545409,55.5842692,12.6545409,55.5842692,12.6545409
155,Dragør Kommune, Lodsstræde 15,Dragør Kommune Lodsstræde 15, Lodsstræde 15, Hovedhuset (ca 1780),1945,*,555922380,126730854,55.5922380,12.6730854,55.592238,12.6730854
156,Dragør Kommune,Lodsstræde 4 A,Dragør KommuneLodsstræde 4 A, Lodsstræde 4 A," Den toetages bygning mod Lodsstræde og den tilhørende enetagessidefløj (slutn af 1700-tallet, sidefløjen dog 1853)",1987,*,555926319,126733228,55.5926319,12.6733228,55.5926319,12.6733228
157,Dragør Kommune,Rønne Allé 32,Dragør KommuneRønne Allé 32, Rønne Allé 32, Hovedhuset med sidebygning og den fritliggende bygning (1700-tallet),1945,,555914270,126724000,55.5914270,12.6724,55.591427,12.6724
158,Dragør Kommune,Rønne Allé 38,Dragør KommuneRønne Allé 38, Rønne Allé 38, Hovedhuset (1700-tallet og senere),1950,,555911926,126732870,55.5911926,12.673287,55.5911926,12.673287
159,Dragør Kommune,Rønne Allé 40,Dragør KommuneRønne Allé 40, Rønne Allé 40, Hovedhuset (før 1784),1950,*,555911795,126734120,55.5911795,12.673412,55.5911795,12.673412
160,Dragør Kommune,Skipperstræde 2,Dragør KommuneSkipperstræde 2, Skipperstræde 2," Forhuset mod von Ostensgade (1600-tallet, senere ombygget)",1964,,555927992,126728800,55.5927992,12.67288,55.5927992,12.67288
161,Dragør Kommune,Slippen 4,Dragør KommuneSlippen 4, Slippen 4," Hovedhuset og det mod nord liggende udhus (1853-54, ombygget 1877)",1987,*,555930046,126720762,55.5930046,12.6720762,55.5930046,12.6720762
162,Dragør Kommune,Stralsundstræde 4 A,Dragør KommuneStralsundstræde 4 A, Stralsundstræde 4 A, Den bræddebeklædte værkstedsbygning med gavl modStralsundstræde (1855),1988,*,555944588,126716670,55.5944588,12.671667,55.5944588,12.671667
163,Dragør Kommune,Strandgade 10,Dragør KommuneStrandgade 10, Strandgade 10," Hovedhuset og grundmuret udhus (slutn af 1700-tallet, renoveret1970'erne)",1987,,555932756,126717530,55.5932756,12.671753,55.5932756,12.671753
164,Dragør Kommune,Strandgade 12,Dragør KommuneStrandgade 12, Strandgade 12," Hovedhuset (før 1750, enkelte senere ændringer)",1987,,555934279,126718207,55.5934279,12.6718207,55.5934279,12.6718207
165,Dragør Kommune,Strandgade 13,Dragør KommuneStrandgade 13, Strandgade 13," Forhuset, sidehuset langs østre skel samt træskuret ved sidehusetssydgavl (ca 1850)",1987,,555931327,126722201,55.5931327,12.6722201,55.5931327,12.6722201
166,Dragør Kommune,Strandgade 16,Dragør KommuneStrandgade 16, Strandgade 16, Hovedhus med sidehus (ca 1800),1945,*,555932972,126723323,55.5932972,12.6723323,55.5932972,12.6723323
167,Dragør Kommune,Strandgade 5,Dragør KommuneStrandgade 5, Strandgade 5, Forhuset (før 1798),1987,,555931792,126713561,55.5931792,12.6713561,55.5931792,12.6713561
168,Dragør Kommune,Strandlinien 2-4,Dragør KommuneStrandlinien 2-4, Strandlinien 2-4," Museumsbygningen (1682, ombygget i 1930'rne af Egil Fischer) medbeghuset (ca 1830) og kontorbygningen",1945,,555936175,126749492,55.5936175,12.6749492,55.5936175,12.6749492
169,Dragør Kommune,Strandlinien 33,Dragør KommuneStrandlinien 33, Strandlinien 33, Hovedhuset og sidehus med tilbygning (ca 1780 af JohanBlichmann),1945,,555925902,126744536,55.5925902,12.6744536,55.5925902,12.6744536
170,Dragør Kommune,Strandlinien 39,Dragør KommuneStrandlinien 39, Strandlinien 39," Hovedhuset (de fire vestlige fag fra 1857, resten ældre)",1988,*,555921423,126744181,55.5921423,12.6744181,55.5921423,12.6744181
171,Dragør Kommune,Strandlinien 5A,Dragør KommuneStrandlinien 5A," Kolerahuset, Nordre Smedie (tidl)", Kampestensbygningen (ca 1700),1945,,555944071,126747719,55.5944071,12.6747719,55.5944071,12.6747719
172,Dragør Kommune,Strandstræde 33 B,Dragør KommuneStrandstræde 33 B, Strandstræde 33 B, Hovedhuset (1817),1964,,555919232,126741439,55.5919232,12.6741439,55.5919232,12.6741439
173,Dragør Kommune,Strandstræde 8,Dragør KommuneStrandstræde 8, Trappen, Hovedhuset og sidebygningerne (1784),1945,,555931147,126739679,55.5931147,12.6739679,55.5931147,12.6739679
174,Dragør Kommune,Sønderstræde 11,Dragør KommuneSønderstræde 11, Sønderstræde 11," Forhuset (ca 1750), det mod syd liggende udhus (1862) ogbrolægningen mellem forhuset og udhuset",1988,,555915628,126718569,55.5915628,12.6718569,55.5915628,12.6718569
175,Dragør Kommune,Sønderstræde 13,Dragør KommuneSønderstræde 13, Sønderstræde 13, Hovedhuset (ca 1750),1945,,555913231,126720943,55.5913231,12.6720943,55.5913231,12.6720943
176,Dragør Kommune,Vestgrønningen 18-20,Dragør KommuneVestgrønningen 18-20, Biblioteket," Hovedhusene og sidebygningerne (før 1739, ombygget 1811 af JohanBlichmann og 1933-34 af Egil Fischer)",1945,,555932171,126707802,55.5932171,12.6707802,55.5932171,12.6707802
177,Dragør Kommune,Vestgrønningen 22,Dragør KommuneVestgrønningen 22, Vestgrønningen 22," Forhus mod Bjergerlav (før 1832, senere ombygget)",1950,,555929315,126707770,55.5929315,12.670777,55.5929315,12.670777
178,Dragør Kommune,Vestgrønningen 3,Dragør KommuneVestgrønningen 3, Vestgrønningen 3, Hovedhuset (før 1797) og sidebygning,1945,,555937790,126701516,55.5937790,12.6701516,55.593779,12.6701516
179,Dragør Kommune,Vestgrønningen 30,Dragør KommuneVestgrønningen 30, Vestgrønningen 30, Hovedhuset (1842),1945,,555925173,126706839,55.5925173,12.6706839,55.5925173,12.6706839
180,Dragør Kommune,Vestgrønningen 34,Dragør KommuneVestgrønningen 34, Vestgrønningen 34," Hovedhuset og sidebygningen (1700-tallet, ca 1830)",1945,*,555922581,126706702,55.5922581,12.6706702,55.5922581,12.6706702
